Customer_ID_Raw,Customer_ID_Hash,Risk_Score,Credit_History_Months,Transaction_Volume,Is_Flagged_Fraud
Global Bank_CUST_00832,7879951cd961dcdbf16cef80c072faeaf4f817c8e2c9a841986df4804ab09453,12,26,6407.35,0
Global Bank_CUST_00833,b89f25ceaac126d6dd690a8291d0b03c62b24ecf9ff61eb167c0ba405f3caeeb,96,26,7253.06,0
Global Bank_CUST_00834,911ca2c6f4a565f72e97bcb45b587f3d27b09ee7fa2acc3bc71e9cb536d04442,49,23,5570.6,0
Global Bank_CUST_00835,3f282d23c66b8a85175990b887d7c04c85d33fa929fd7cd062c6d850693e42cf,93,22,7247.37,1
Global Bank_CUST_00836,d1a4a8f0fb7d02ddfa901508ec286e174b0df22b56e3847701458c45ae824011,57,0,5794.21,0
Global Bank_CUST_00837,a164ad56351894a4ca06033955c4abe6bc3e672075eb6262d57977c3ab306665,48,8,4072.35,0
Global Bank_CUST_00838,024c24034b6cb0d6dc38baa6ae6cc1e0d7cc7e0d83a04609e1103499072be903,92,71,2747.04,1
Global Bank_CUST_00839,5783ceacdda268291889a2c2c5486587bf2c39c852bba80cb3053525bc438e64,38,11,7854.73,0
Global Bank_CUST_00840,c1850676ea5f5fd04d55c13617ff1e4a9388c4b3bdf7a7628b34a0ce8c3a52fc,66,14,4751.57,0
Global Bank_CUST_00841,4a6d1899073fc1fcf19645c450113ceab85e34dd6a4f1bbfb98c7bee82588c58,60,9,8422.44,0
Global Bank_CUST_00842,06ff2e54c12e92faf6b4ec2e62ad04e3559889c74aa91ccd827a19a1b7f1557f,60,6,3476.17,0
Global Bank_CUST_00843,e326e7f4ac77fa866ed5d339f1e52c296d244aefe64685ae2c552adb75e63291,97,31,4238.94,1
Global Bank_CUST_00844,63b86b9e13e9829acaa27f15a8165e1baca30a50f1eae0693922f27dbf8812c0,64,10,5633.98,0
Global Bank_CUST_00845,a6331733e0d3d5d2a25013d987ec4ea7d02176f6ce321b381fa0f577126a22ce,100,30,5310.87,1
Global Bank_CUST_00846,744646ae85ea764f0c7835a7486abf86a55e6532175b86bb0b976854c0e22ac6,66,16,3914.66,0
Global Bank_CUST_00847,89389ebe515a8f44c16f45339119ec1383b7a5117afd74dc5d6d7be3e6a1f875,8,3,1023.24,0
Global Bank_CUST_00848,ed10862130fe16264ff521e702597ab5efa59c0b367d1b873c82d80f8e76b185,77,22,6817.3,0
Global Bank_CUST_00849,f2d594aa830bf7fe51b6d4e71c9f5ccd0de9fcb5a08ca9f8fdaf9e589f1afc8c,54,13,6082.18,0
Global Bank_CUST_00850,474a7eb08f91c101ba1ec3d2013cdb2b8e0594c0bd8910742587bed67d0821ec,21,22,5937.13,0
Global Bank_CUST_00851,e22632b314995e978caaa13e8a918672610ed1cc37e9dcca345052af9025818c,65,21,5588.84,0
Global Bank_CUST_00852,573946ac3e52ebc30309c00122b0e9d800fe7fc2bb5efd141a3c698d2280a0aa,84,16,4631.31,1
Global Bank_CUST_00853,db826b7080fd847f2e986c0a6cf76e53d7b3f5484d31ddec0138516cc32c5080,56,5,3195.48,0
Global Bank_CUST_00854,1f0af82a5476d677e7601c5d5cf9b539a8da0ed1ecd69d3579682b311e06baa6,31,5,2954.75,0
Global Bank_CUST_00855,45becd5648aefdf13f7559c838a32b54fde6068321bde32748f90fcf1dec0bcd,39,64,6511.33,0
Global Bank_CUST_00856,f832d879427e5bf464ec5e3ac195b8524d1b98a0efbc5ad3fad2d0cc5226b36b,42,15,2973.07,0
Global Bank_CUST_00857,79713f54224c7bc11f5754c3710cba2800e17262fe5ea917d83fab53b75772fa,33,4,7644.51,0
Global Bank_CUST_00858,df79153db15a40f353c5a541aa3fb20a1e1e527cc7726c251c2c90771876a9d6,14,8,6522.42,0
Global Bank_CUST_00859,8300afe0f1620be55d25c597d7def42166c971e14df62ce36da3cd138b72cd9e,76,47,3561.11,0
Global Bank_CUST_00860,685c24c758e05696a99fdeb0e54127f82e7be74aff86c9862e6b226550ca00f0,24,24,5862.39,0
Global Bank_CUST_00861,1d8e4a5e86109f541d90bd3f30cefc0ac04c5168968bd51158a2a0686e50d86e,85,5,6860.32,0
Global Bank_CUST_00862,7022efdaa7c2473347809179e43e4ec432076833eb14919a279a6fa740f503e4,81,16,7647.65,0
Global Bank_CUST_00863,314cec200cbf371b5179d96abf19c56a079f09ca7a6b39e12614ae2faf935444,48,13,2365.47,0
Global Bank_CUST_00864,f2b31199f2596aebdfd901d42d3a2c203b092b6c859056201b56dbf13bf9feb4,9,9,5903.15,0
Global Bank_CUST_00865,7a2fbc3ac77ac3f2a8d43ed076e6cc5bfb9021f205925c3365cbfe56b39f3218,28,27,4648.92,0
Global Bank_CUST_00866,70eeda223aad749b78eb8426dd3f6d4ecc6e5ce8ed08ec4c7af70546f636f020,34,39,6184.72,0
Global Bank_CUST_00867,2ba826cf6eda730518f24cb8f228f41dc3364a189301e985a8eec052b430740c,76,12,8372.73,0
Global Bank_CUST_00868,187a147084992ca7f1342d85c9c2f904b5df2dfc34829aacfeaf401405911c3a,73,11,5064.89,0
Global Bank_CUST_00869,e9b149deb3eecc7b017e9d864dc394b51836d437b17861b14e2d0adf86c8e14f,35,11,6517.63,0
Global Bank_CUST_00870,574d49bd7caffb728620581c2815093441b13ae8c1b6e33b076a108b21c71f56,85,1,5589.77,0
Global Bank_CUST_00871,71126766cf57984e02c304734ae4853dc6e1c467d73511a2d41aed12345b1a5f,71,26,3730.53,0
Global Bank_CUST_00872,370cf30619d63b5c807651adbfffa7f3653e94ae6c89e944056bbda394d6cc2d,9,63,3087.81,0
Global Bank_CUST_00873,0d574efb768d2e4e6b1244184afaa373fbbeb220d9f1ae19f8a3bfc73991d3b5,29,20,5342.88,0
Global Bank_CUST_00874,0329e34853054ae7bf0f689de811d4950ade8fca682bc703ab9fa6c25d9f6768,12,15,5148.3,0
Global Bank_CUST_00875,4bba722157107e74dceefe8dcc4cfd4f41f28384547413aa21a6ac6ede807690,5,20,4385.49,0
Global Bank_CUST_00876,d9c68714675f4ad94775f32512c5f05681588f652d61ce339eda62a334b84eb9,72,23,4359.66,0
Global Bank_CUST_00877,c921cd308f492b0253e13b0dfde50abd7268784680c399249b3b0194fc031c6f,56,28,1993.28,0
Global Bank_CUST_00878,1b7facef633037e607bdc0ae1b2ab5eb0c530db99df56f14f1e42dd6154ef2c3,37,18,3596.7,0
Global Bank_CUST_00879,7690a0bf99e548e0cd3bdf2d9c4aa258999eda44c19ced7af8d738391230b038,37,23,6291.24,0
Global Bank_CUST_00880,9eb8ccb4fa6a83cb00d7efe8b2c0d7c4986800ec9344087ebe53bf9f8c720a42,41,37,7174.41,0
Global Bank_CUST_00881,8a5f290900393617b6fffa84f0a28ad5b19df8bc3a960deb359e6c2a6382ee05,73,25,7962.34,0
Global Bank_CUST_00882,030ff2b7afa35395966628cd0aa4fc94531146e99f6aed5d2dab0161e3853da8,36,30,7326.13,0
Global Bank_CUST_00883,f9ef680d39ab2a16c86f13e6ed49161359a4a9a75e3a9804f5f2918b46537403,6,11,2268.44,0
Global Bank_CUST_00884,f02480081200de001b6768af6ecd7a85d45e8c119c3c4a7f5f03cf4d1de808fd,21,38,3731.42,0
Global Bank_CUST_00885,baefeb7cba5871bec032075d76974e56bb3564bcb703a44d0f167154175f062b,49,14,4669.12,0
Global Bank_CUST_00886,f2c1c402381d8389c0d3cdcde13c697bb669839ea8471718e9b9524b00d7fb82,65,14,5393.58,0
Global Bank_CUST_00887,438faf16e40f910eba71b36ac6821ab8c7c2cde4fa96572cdd66489d3b86fe83,53,13,7877.36,0
Global Bank_CUST_00888,0fc2b72cbe3e918e0effa068c99b709370e4e37c28dfa6c02ffb7bd503fcbd6a,6,28,4502.6,0
Global Bank_CUST_00889,964202c0493e06b87a15f0cf52aa6e2ea9399c1c08d85c1da1323ef8ff51fea2,59,26,6080.61,0
Global Bank_CUST_00890,0cefa2a25ce12067d4601ca5d7796c2518d87be28ec67ec1e711c4970befae1d,2,15,4650.33,0
Global Bank_CUST_00891,4468206c638bea6f5ce0389d371df11dd8e1ad6b261c0b9bcbc52cccadc600c9,45,11,5473.27,0
Global Bank_CUST_00892,e32ea94a9f67d6e05c329b006b755a38272a395fe2ca2280c4603db40e346cdf,97,45,5627.52,1
Global Bank_CUST_00893,27f5c1359e80a1bc928cb757e4b32bcbd99d163eedd0596287b0953ee036fd07,100,8,4794.44,1
Global Bank_CUST_00894,5805f749ee372b9b74334dbdef361909475d1aa5360160376c256d9f9a83c59e,93,38,4913.19,0
Global Bank_CUST_00895,0cc00e3115a2954231a2a53fde216af9af163aa47b8ddfe8212f74a5a51aefef,48,23,4544.45,0
Global Bank_CUST_00896,0e17fac954a1d9b4473aa824d16f3b0d5c8027162ef53f5dad44d149a91a9695,46,25,2440.18,0
Global Bank_CUST_00897,5e4ae348087268ae5fa28a989218decdcbb23563fc2c423bd2ac455951a20c4c,88,11,4856.89,0
Global Bank_CUST_00898,7571a5a53ec9c830fdb69a431996a933a85bfb266f9f6f5a67e79c4a8d482a4d,82,10,7097.48,0
Global Bank_CUST_00899,5111082cbd1f39cd6cc6753ee14d0c666065279f7edb6ef61995ef4b7d6f2f71,36,12,6732.34,0
Global Bank_CUST_00900,8a054e75801c465620ca277a6cd23240cbdf532e0f197cf35729f4889814c451,2,16,5486.95,0
Global Bank_CUST_00901,eb6eeca0249f5fa7e107427f5a387b8d7e590009557f7764eb5cedc42ca62deb,73,12,4178.1,0
Global Bank_CUST_00902,1d74cc2771bc026fe3fc426d1e4444a09c88ca66114fa55be3634d299e521d0c,35,98,4583.13,0
Global Bank_CUST_00903,c05417bea13023b28c357ea26be9f030d63b710f54ef6701865975bcb7f0b50f,81,10,1509.16,1
Global Bank_CUST_00904,d2fe8754ee03ba687ceacddb7483adf26608261d06daa2f438d30279a2ad2149,36,23,4545.08,0
Global Bank_CUST_00905,67fa7ca150c6a2ad52a1f747574cb82a3a47b1ebdc7b9eabd11f00215e61343a,28,8,1798.12,0
Global Bank_CUST_00906,2363e27e126dadc2423000793067d2af83cc264fafdb5473b77d4ea434538006,47,20,5199.26,0
Global Bank_CUST_00907,c2690cc6a0275af5dbee4b8191aeb91e1d7385603f98718b3a850994667ae883,19,18,6759.22,0
Global Bank_CUST_00908,2e4e9cb8f7fb46164a64e45883779d03e1f9ea5c69b64f2b3a49f08630e15961,2,38,5736.83,0
Global Bank_CUST_00909,15af5b799da08376017a95025dda113c949b83ac8a2139cab3ae2f0cbc6eaa45,64,14,7539.7,0
Global Bank_CUST_00910,29b80e54e32e1aa39f21d1c479da091f2114ada291ab5731c0cb34c4cb99dcdc,95,0,4411.79,1
Global Bank_CUST_00911,d12efc5a41caf17bd905daa9453962982c48f7150fafc8e5aaf7be178ef8dadc,67,20,6283.45,0
Global Bank_CUST_00912,f1f762a044e4ef4a651d34b0a1ddbec6a20bef12631396a37bfce00edd35443b,74,9,4639.72,0
Global Bank_CUST_00913,842bbd59e21b99aa959e4b05a2e3b0c117161ca2ee9674f439a33f2afd5c13c6,35,10,7297.34,0
Global Bank_CUST_00914,936fd5cbb9c79d92891cd5abad22d737fa88338e13348d46a2e78d7fdc95dd95,53,16,4739.54,0
Global Bank_CUST_00915,449974eedd510bf43771427a74f56a77c7b6b00038936b07abad1cd97abc56f8,7,0,6468.94,0
Global Bank_CUST_00916,52e695658f5a5ab519f211535908e1dc3e34a5909cfe414d4fee9c89d38179bf,72,24,2737.01,0
Global Bank_CUST_00917,612f220cab6f7eedaed7b78521e5228f9ce55e5d85a8e8c2c06a910b969a73aa,57,17,4134.55,0
Global Bank_CUST_00918,e378defbf4204c1fe38864ef516b86c7730664dce454526391a2ad97ebdc0d3a,92,19,4148.53,1
Global Bank_CUST_00919,93f3252dcd4d92222bef23428fef5d4d6fb75e5382a006d24d3080118e9e538f,62,1,6508.82,0
Global Bank_CUST_00920,74d0c7f1678c7a5db994c340a18ef1833863552ae0526a38759bef0d6eea5ee7,37,42,4661.8,0
Global Bank_CUST_00921,7872f649a65cbb82f832f5690948ca9eb122b63f94ca0f1cc956636e65d28e29,59,9,5346.47,0
Global Bank_CUST_00922,d8d3cfd6ce05e8c6bbe508b9ceefd51e9b2979f072ce637a2618b0c320df2216,44,17,5132.54,0
Global Bank_CUST_00923,110361bb2a71fde64f19a9c4fe6faf1b44cdf8ff586d2cc73d979e6673b4ced6,54,6,4666.71,0
Global Bank_CUST_00924,bc068e4a9f828a60c9ffafa6618299b4a20788204c0b99e61b15ff66f68a792d,23,22,4189.65,0
Global Bank_CUST_00925,8b588c933b0517cb9ce911564aecdb683f8180b6a1ea8e408d10a0b219642293,6,31,6979.53,0
Global Bank_CUST_00926,01ee70d9662694b33862ce8a9a8fa8de9609fabbab8dc56ee22492caba20c967,10,16,3160.65,0
Global Bank_CUST_00927,59fc619173785c3a16cf54e9f07f958db3122688657fc3191a5b5d71b5b6283b,69,44,4339.4,0
Global Bank_CUST_00928,fe25b0de854df8ffbac0453071aff46ba6399bac7803cc35202b10219b47f9ff,21,2,5145.41,0
Global Bank_CUST_00929,33fba394ff5f2d9994dc605f8447a5056dbf401c7e9e55af29890d24c164068e,29,9,7275.61,0
Global Bank_CUST_00930,5a66578df579496928a9208c0e7302e60ec0a526cd3536d39be34f728c7d3d82,57,3,4800.19,0
Global Bank_CUST_00931,6e522e53e2443a32f4a920befc3cea663c919f9f6dd4c4eb63ec5f11cd7a5d88,16,13,3679.18,0
Global Bank_CUST_00932,7654ca05bddd247fd0933b2f9a0896425d05d566615dfadc579b7afb29bc37e7,12,35,3896.86,0
Global Bank_CUST_00933,63552f1b6fb7afcd90b2e1bdc5b3c63547d4083ad30a99c97ff416eb59d8331f,90,4,3252.95,0
Global Bank_CUST_00934,6d2a05d5551de739881fb1fbab89512fbcbc74ed46c66c15594f775ab8b3c2cd,100,17,6146.45,1
Global Bank_CUST_00935,cd1577b7677ed1561980e9b5bb3e09613683cca29f1e14f317bc9d65fd821179,19,13,5631.78,0
Global Bank_CUST_00936,32044239fa056ab07559c5eaa8115046b235eed6d50b9e365690fcb64589718a,48,27,5104.84,0
Global Bank_CUST_00937,f55aa38e5bee25c87692999d3d2a5a944a479b9edb086f922a2bca916303a0b0,19,27,8649.84,0
Global Bank_CUST_00938,ec3facd393f627d7a00b3727c499eb437b4ceb7ffccace60df167c1412b9ce9b,68,11,7498.33,0
Global Bank_CUST_00939,0065be356e35409f197027b20dc37700dde6be621e025e536617e839fb62dd7c,100,13,4608.12,1
Global Bank_CUST_00940,9ad0ab7d840001f7b87c6b03ace060d33faee3d6c34d87a13380593d64d452c4,9,24,3113.06,0
Global Bank_CUST_00941,a943790900311c466046ecb5e90a9d87115ed69424f4c684a9229d4a62c34c28,47,10,8259.62,0
Global Bank_CUST_00942,c53572c86f2415c4c87d4d234a1741319d1f28a010852e1fecf8c130174f0cf7,13,8,3797.48,0
Global Bank_CUST_00943,0f88dd05bb796f030ffd90e5e4687498208ea9aebfcc8f36b62ab8250f75d8aa,21,5,6371.87,0
Global Bank_CUST_00944,1c074e17f4c8a7d8d343d63e19a968a02fe53ab6d5c4714c68547f7c57a5159b,43,41,2937.01,0
Global Bank_CUST_00945,e950126d491b70908e3b1930b6ae8fc1b387ae6636bbf2247bbfe3ce84a9cbbb,81,16,5552.76,0
Global Bank_CUST_00946,1a9e4f6090e272d9bbd3e9d1fa68c8764ff6d4e93c6cea21504df90305958600,94,33,6825.65,1
Global Bank_CUST_00947,92fd34f98de8df4852e40dcc2389f4f971c61806b832df98e1a2011bd7a98da0,67,4,7363.58,0
Global Bank_CUST_00948,110fdea4613a7ba734129726266c92a16c515f49841ed2ad2c4c867e409caf8e,75,38,8163.72,0
Global Bank_CUST_00949,14329299172de049a48e70b474eef0f25b808af9cc0c81ed8f7e684acd5979bf,42,8,2424.91,0
Global Bank_CUST_00950,423875e87a61226ba3cb053682fd82e7ef8c61cfa26e260ea04de1d23f06833c,52,6,2444.92,0
Global Bank_CUST_00951,187efce9f708bc9786a94995bf36ce3e394f649806936d55bfcac7df6e2bfeb3,88,3,796.85,1
Global Bank_CUST_00952,6d9677045641b509ed779e53ca9f02664d26b18d287090bf22832367083f46a0,91,3,4144.0,0
Global Bank_CUST_00953,c284b21e2fadd667ce077bbb39d93f6deb90ec7c8d1612a919281b47a450157d,42,18,7727.62,0
Global Bank_CUST_00954,a5d2abc79999737e2495e7818e72c5cd3ea55045ef3258a906467604f1335497,68,28,5156.35,0
Global Bank_CUST_00955,ba3d1e7ca3c01b42d5b79e36eaef900b3271891e54e56366bb7dc2bdfb9c960f,4,25,5573.2,0
Global Bank_CUST_00956,d5ccfd9e8ce7da8c4f80553a711e75610299d33f23e9d3bbb672cdcd0c5a8a16,86,25,5260.14,0
Global Bank_CUST_00957,59663cb2f6e1ec32acc1d55064dd0642918964e8e86c0c7a8eae200d6aaaa8b3,51,15,6196.16,0
Global Bank_CUST_00958,6aa0782eb3c2010d465cbfe456ac3792887ee4059e9d65ed9c07c9133c0f9f1f,30,21,4592.76,0
Global Bank_CUST_00959,fb1c24da9e83678728723171332890e93c8ad2296b87acdc5756019b69683fae,53,7,1723.27,0
Global Bank_CUST_00960,5176a291e7346e88f9ff6054b8adc5fb3bf30daaeec00fac58889061e011f428,31,6,-278.54,0
Global Bank_CUST_00961,12648c9a7b7d784abf2394b33a29ac973d1f7c3aa10d1ed8b57d853c7d35c2f5,78,23,2587.98,0
Global Bank_CUST_00962,1311560ba6dc6cddfbffd75d0dd84b358ec7cdcadd4b47e7c18b3e7eb0ce34c8,71,32,3252.35,0
Global Bank_CUST_00963,af1d035cd7595d6029d88f1cae1f48e365ed3e9f1ec9e2a20bd28f6e3e57e2a9,1,23,4278.45,0
Global Bank_CUST_00964,149679025f17ad6303a933ba4b2a1840097430ffb2f383839bab4b12b69a3e9f,14,34,6193.0,0
Global Bank_CUST_00965,53ae0740220431765cd63bc4e3bd28f11aacc7c364160978e89e07621766f0c5,67,36,8742.58,0
Global Bank_CUST_00966,8f5d871044c584ccd7646aeeb50df54dd18a4957db236c801eb88fb5199698a3,71,40,7907.18,0
Global Bank_CUST_00967,a037b66d174c213d599e154aa16478605966845c651a967d90c5e8f3a8f8e0da,45,28,7809.56,0
Global Bank_CUST_00968,ac0869ad0692b12ead2bafaec97a0738c7f0f56912cac6db3832609604e56806,59,11,2902.95,0
Global Bank_CUST_00969,f50986dc900dab727d5c9597ef8984d54bb6c318a8b1691001da30677989bee2,50,3,4172.35,0
Global Bank_CUST_00970,c152041b60260323bbd8771674d06338e2de3643459ab8379863054d16d9c531,54,28,5731.13,0
Global Bank_CUST_00971,becf7332b70c42741c971fb2ddc8ae9cf2f5a8d08f0d48cf6db78348bcbb5778,37,27,4498.18,0
Global Bank_CUST_00972,25aa849b9426c777819fba95a1d5d658c3bfec00fd45c6ee012318c6ee6f53bd,3,32,4393.67,0
Global Bank_CUST_00973,84d181489150172179a7a4bb91742e13e7d069f56bba21c9574439546b47a08c,65,20,4819.78,0
Global Bank_CUST_00974,88cd98338c149517654c95f32bf5c02d5368ee7255a3211b72ec11d7fc5744d6,20,15,5797.83,0
Global Bank_CUST_00975,a6d2f59ea5f42fdc49070c8ee38fe770acf91f4103ef057002a122878be59713,10,18,6579.56,0
Global Bank_CUST_00976,1baf4c4bf42b35040ea06c0b17e7687ecff883cd5ca750c73900ce33a5f5b5ac,62,13,1785.14,0
Global Bank_CUST_00977,0245fada36a591eb143fbf0ecd0e381fd3027b80eb51b5827e25c1aefc045679,99,25,6048.38,1
Global Bank_CUST_00978,c2f0f3ed20dd7b82aacf0706eb09387c1ed0362bd5c552839964adb54a6002b1,54,3,1456.82,0
Global Bank_CUST_00979,ea943a4b36c2ab3f52e486ab8a5d32d737fe94c8a647719cb3563ce784879f5e,19,21,6939.35,0
Global Bank_CUST_00980,e66a57cde730ed3153fe4e39c2b3d3df9ce6811f6cf26072c2c97a9a08bf9abd,2,29,6528.8,0
Global Bank_CUST_00981,f98aa1c245a7c132c81592297dfc2fe5b7bab4593dff15391cf047771d1a413e,19,16,6066.62,0
Global Bank_CUST_00982,77c8629a6df8338f9cc84afa5e55b7cd032551f1160d8455d53d16402a7c7ab0,95,35,7424.83,1
Global Bank_CUST_00983,50658c6829c553167a34ae9a9ed317b9cfac7e2d6d65f8403c08923d8d9b2359,69,30,6349.82,0
Global Bank_CUST_00984,ff5b72d1bcee14931422c2ce048a0d54f1c0707d83d2571e422ea763a6279828,73,20,4718.0,0
Global Bank_CUST_00985,ff2bc50958ce0e3f46f3441958fcb2e2d1d0ff78106c0abf429f405c6c15d184,99,5,6097.88,1
Global Bank_CUST_00986,20fbb4a2058546789b4ba344b7b546c81ac3dda51ebf93a57d3c35e20a1c99f0,95,2,7214.94,1
Global Bank_CUST_00987,690c85c779c439606d001dc85df8092046fd6e017e22e7c42f7fb1efa9fb1e62,1,13,4533.36,0
Global Bank_CUST_00988,5d529775b6df1120d4f69c85abb2869b3e06d26b81d8ae4175c742a8e4ce3595,93,20,2823.99,1
Global Bank_CUST_00989,6cc50f8bb5a891f2fd2d02aada9beefb60af8fcc590b657066bdcc059d31ce7d,14,35,3797.54,0
Global Bank_CUST_00990,fb137c9beb7c120be1770e43b5ebb52f172a997c7075d4d3cac5b4474910ddb5,93,14,5512.9,1
Global Bank_CUST_00991,ea4ff36567c3d190232179eb74b37bdc9221b461f77f5ca7e6c4eab941406c62,14,29,6941.28,0
Global Bank_CUST_00992,bca7da8f1faf7246e2b90657ea74819a22f795d88273228e2790d8a54e59503c,96,6,6649.15,0
Global Bank_CUST_00993,18343e25e859886bbe9e5f42bb1ebade3dfd4580c5909bad7f77800b04e5925d,8,2,3143.47,0
Global Bank_CUST_00994,5465a584f28d38cf6f7a943e0d36b69547a500edb223e59307c86afdf821bfd9,88,14,4296.24,1
Global Bank_CUST_00995,1ed93ea2efdd6228bd3fd4ce71f35c50d21016aaa46a35334ade790c6bd868db,62,45,6569.53,0
Global Bank_CUST_00996,bd97356f02ee8409d60c017b3f7c320f0cb0feb38a20a5730acbfce076589e33,4,12,5754.64,0
Global Bank_CUST_00997,e16212f81e4ed20bdf97030cdc46bcd18b7adb678b9934dd2f9887a6442cf941,84,3,4587.58,1
Global Bank_CUST_00998,50fc6b8e1b0d2ca13e9845b1a484c6526a74c3a214d50ec247b9f955bc3d77b7,9,32,1807.83,0
Global Bank_CUST_00999,e636d7c02b79cb3249770878e121498a090e3e8e61f2cd5a92b744d9c243cdc0,75,7,-400.7,0
